id,name,state_code,state,spider_prefix
2513943,São Domingos do Cariri,PB,Paraíba,pb_sao_domingos_do_cariri
2110708,São Domingos do Maranhão,MA,Maranhão,ma_sao_domingos_do_maranhao
3204658,São Domingos do Norte,ES,Espírito Santo,es_sao_domingos_do_norte
3161007,São Domingos do Prata,MG,Minas Gerais,mg_sao_domingos_do_prata
4318051,São Domingos do Sul,RS,Rio Grande do Sul,rs_sao_domingos_do_sul
2929107,São Felipe,BA,Bahia,ba_sao_felipe
1101484,São Felipe D'Oeste,RO,Rondônia,ro_sao_felipe_doeste
2929008,São Félix,BA,Bahia,ba_sao_felix
2110807,São Félix de Balsas,MA,Maranhão,ma_sao_felix_de_balsas
3161056,São Félix de Minas,MG,Minas Gerais,mg_sao_felix_de_minas
5107859,São Félix do Araguaia,MT,Mato Grosso,mt_sao_felix_do_araguaia
2929057,São Félix do Coribe,BA,Bahia,ba_sao_felix_do_coribe
2209609,São Félix do Piauí,PI,Piauí,pi_sao_felix_do_piaui
1720150,São Félix do Tocantins,TO,Tocantins,to_sao_felix_do_tocantins
1507300,São Félix do Xingu,PA,Pará,pa_sao_felix_do_xingu
2411809,São Fernando,RN,Rio Grande do Norte,rn_sao_fernando
3304805,São Fidélis,RJ,Rio de Janeiro,rj_sao_fidelis
3549003,São Francisco,SP,São Paulo,sp_sao_francisco
2513984,São Francisco,PB,Paraíba,pb_sao_francisco
2806909,São Francisco,SE,Sergipe,se_sao_francisco
3161106,São Francisco,MG,Minas Gerais,mg_sao_francisco
4318101,São Francisco de Assis,RS,Rio Grande do Sul,rs_sao_francisco_de_assis
5219902,São Francisco de Goiás,GO,Goiás,go_sao_francisco_de_goias
3304755,São Francisco de Itabapoana,RJ,Rio de Janeiro,rj_sao_francisco_de_itabapoana
4318200,São Francisco de Paula,RS,Rio Grande do Sul,rs_sao_francisco_de_paula
3161205,São Francisco de Paula,MG,Minas Gerais,mg_sao_francisco_de_paula
3161304,São Francisco de Sales,MG,Minas Gerais,mg_sao_francisco_de_sales
2110856,São Francisco do Brejão,MA,Maranhão,ma_sao_francisco_do_brejao
2929206,São Francisco do Conde,BA,Bahia,ba_sao_francisco_do_conde
3161403,São Francisco do Glória,MG,Minas Gerais,mg_sao_francisco_do_gloria
1101492,São Francisco do Guaporé,RO,Rondônia,ro_sao_francisco_do_guapore
2110906,São Francisco do Maranhão,MA,Maranhão,ma_sao_francisco_do_maranhao
2411908,São Francisco do Oeste,RN,Rio Grande do Norte,rn_sao_francisco_do_oeste
1507409,São Francisco do Pará,PA,Pará,pa_sao_francisco_do_para
2209708,São Francisco do Piauí,PI,Piauí,pi_sao_francisco_do_piaui
4216206,São Francisco do Sul,SC,Santa Catarina,sc_sao_francisco_do_sul
4318309,São Gabriel,RS,Rio Grande do Sul,rs_sao_gabriel
2929255,São Gabriel,BA,Bahia,ba_sao_gabriel
1303809,São Gabriel da Cachoeira,AM,Amazonas,am_sao_gabriel_da_cachoeira
3204708,São Gabriel da Palha,ES,Espírito Santo,es_sao_gabriel_da_palha
5007695,São Gabriel do Oeste,MS,Mato Grosso do Sul,ms_sao_gabriel_do_oeste
3161502,São Geraldo,MG,Minas Gerais,mg_sao_geraldo
3161601,São Geraldo da Piedade,MG,Minas Gerais,mg_sao_geraldo_da_piedade
1507458,São Geraldo do Araguaia,PA,Pará,pa_sao_geraldo_do_araguaia
3161650,São Geraldo do Baixio,MG,Minas Gerais,mg_sao_geraldo_do_baixio
3304904,São Gonçalo,RJ,Rio de Janeiro,rj_sao_goncalo
3161700,São Gonçalo do Abaeté,MG,Minas Gerais,mg_sao_goncalo_do_abaete
2312403,São Gonçalo do Amarante,CE,Ceará,ce_sao_goncalo_do_amarante
2412005,São Gonçalo do Amarante,RN,Rio Grande do Norte,rn_sao_goncalo_do_amarante
2209757,São Gonçalo do Gurguéia,PI,Piauí,pi_sao_goncalo_do_gurgueia
3161809,São Gonçalo do Pará,MG,Minas Gerais,mg_sao_goncalo_do_para
2209807,São Gonçalo do Piauí,PI,Piauí,pi_sao_goncalo_do_piaui
3161908,São Gonçalo do Rio Abaixo,MG,Minas Gerais,mg_sao_goncalo_do_rio_abaixo
3125507,São Gonçalo do Rio Preto,MG,Minas Gerais,mg_sao_goncalo_do_rio_preto
3162005,São Gonçalo do Sapucaí,MG,Minas Gerais,mg_sao_goncalo_do_sapucai
2929305,São Gonçalo dos Campos,BA,Bahia,ba_sao_goncalo_dos_campos
3162104,São Gotardo,MG,Minas Gerais,mg_sao_gotardo
4318408,São Jerônimo,RS,Rio Grande do Sul,rs_sao_jeronimo
4124707,São Jerônimo da Serra,PR,Paraná,pr_sao_jeronimo_da_serra
4124806,São João,PR,Paraná,pr_sao_joao
2613206,São João,PE,Pernambuco,pe_sao_joao
4216305,São João Batista,SC,Santa Catarina,sc_sao_joao_batista
2111003,São João Batista,MA,Maranhão,ma_sao_joao_batista
3162203,São João Batista do Glória,MG,Minas Gerais,mg_sao_joao_batista_do_gloria
5220009,São João d'Aliança,GO,Goiás,go_sao_joao_dalianca
1400506,São João da Baliza,RR,Roraima,rr_sao_joao_da_baliza
3305000,São João da Barra,RJ,Rio de Janeiro,rj_sao_joao_da_barra
3549102,São João da Boa Vista,SP,São Paulo,sp_sao_joao_da_boa_vista
2209856,São João da Canabrava,PI,Piauí,pi_sao_joao_da_canabrava
2209872,São João da Fronteira,PI,Piauí,pi_sao_joao_da_fronteira
3162252,São João da Lagoa,MG,Minas Gerais,mg_sao_joao_da_lagoa
3162302,São João da Mata,MG,Minas Gerais,mg_sao_joao_da_mata
5220058,São João da Paraúna,GO,Goiás,go_sao_joao_da_parauna
1507466,São João da Ponta,PA,Pará,pa_sao_joao_da_ponta
3162401,São João da Ponte,MG,Minas Gerais,mg_sao_joao_da_ponte
2209906,São João da Serra,PI,Piauí,pi_sao_joao_da_serra
4318424,São João da Urtiga,RS,Rio Grande do Sul,rs_sao_joao_da_urtiga
2209955,São João da Varjota,PI,Piauí,pi_sao_joao_da_varjota
3549201,São João das Duas Pontes,SP,São Paulo,sp_sao_joao_das_duas_pontes
3162450,São João das Missões,MG,Minas Gerais,mg_sao_joao_das_missoes
3549250,São João de Iracema,SP,São Paulo,sp_sao_joao_de_iracema
3305109,São João de Meriti,RJ,Rio de Janeiro,rj_sao_joao_de_meriti
1507474,São João de Pirabas,PA,Pará,pa_sao_joao_de_pirabas
3162500,São João del Rei,MG,Minas Gerais,mg_sao_joao_del_rei
1507508,São João do Araguaia,PA,Pará,pa_sao_joao_do_araguaia
2209971,São João do Arraial,PI,Piauí,pi_sao_joao_do_arraial
4124905,São João do Caiuá,PR,Paraná,pr_sao_joao_do_caiua
2514008,São João do Cariri,PB,Paraíba,pb_sao_joao_do_cariri
2111029,São João do Carú,MA,Maranhão,ma_sao_joao_do_caru
4216354,São João do Itaperiú,SC,Santa Catarina,sc_sao_joao_do_itaperiu
4125001,São João do Ivaí,PR,Paraná,pr_sao_joao_do_ivai
2312502,São João do Jaguaribe,CE,Ceará,ce_sao_joao_do_jaguaribe
3162559,São João do Manhuaçu,MG,Minas Gerais,mg_sao_joao_do_manhuacu
3162575,São João do Manteninha,MG,Minas Gerais,mg_sao_joao_do_manteninha
4216255,São João do Oeste,SC,Santa Catarina,sc_sao_joao_do_oeste
3162609,São João do Oriente,MG,Minas Gerais,mg_sao_joao_do_oriente
3162658,São João do Pacuí,MG,Minas Gerais,mg_sao_joao_do_pacui
2111052,São João do Paraíso,MA,Maranhão,ma_sao_joao_do_paraiso
3162708,São João do Paraíso,MG,Minas Gerais,mg_sao_joao_do_paraiso
3549300,São João do Pau d'Alho,SP,São Paulo,sp_sao_joao_do_pau_dalho
2210003,São João do Piauí,PI,Piauí,pi_sao_joao_do_piaui
4318432,São João do Polêsine,RS,Rio Grande do Sul,rs_sao_joao_do_polesine
2500700,São João do Rio do Peixe,PB,Paraíba,pb_sao_joao_do_rio_do_peixe
2412104,São João do Sabugi,RN,Rio Grande do Norte,rn_sao_joao_do_sabugi
2111078,São João do Soter,MA,Maranhão,ma_sao_joao_do_soter
4216404,São João do Sul,SC,Santa Catarina,sc_sao_joao_do_sul
2514107,São João do Tigre,PB,Paraíba,pb_sao_joao_do_tigre
4125100,São João do Triunfo,PR,Paraná,pr_sao_joao_do_triunfo
2111102,São João dos Patos,MA,Maranhão,ma_sao_joao_dos_patos
3162807,São João Evangelista,MG,Minas Gerais,mg_sao_joao_evangelista
3162906,São João Nepomuceno,MG,Minas Gerais,mg_sao_joao_nepomuceno
4216503,São Joaquim,SC,Santa Catarina,sc_sao_joaquim
3549409,São Joaquim da Barra,SP,São Paulo,sp_sao_joaquim_da_barra
3162922,São Joaquim de Bicas,MG,Minas Gerais,mg_sao_joaquim_de_bicas
2613305,São Joaquim do Monte,PE,Pernambuco,pe_sao_joaquim_do_monte
4318440,São Jorge,RS,Rio Grande do Sul,rs_sao_jorge
4125308,São Jorge do Ivaí,PR,Paraná,pr_sao_jorge_do_ivai
4125357,São Jorge do Patrocínio,PR,Paraná,pr_sao_jorge_do_patrocinio
4216602,São José,SC,Santa Catarina,sc_sao_jose
3162948,São José da Barra,MG,Minas Gerais,mg_sao_jose_da_barra
3549508,São José da Bela Vista,SP,São Paulo,sp_sao_jose_da_bela_vista
4125407,São José da Boa Vista,PR,Paraná,pr_sao_jose_da_boa_vista
2613404,São José da Coroa Grande,PE,Pernambuco,pe_sao_jose_da_coroa_grande
2514206,São José da Lagoa Tapada,PB,Paraíba,pb_sao_jose_da_lagoa_tapada
2708303,São José da Laje,AL,Alagoas,al_sao_jose_da_laje
3162955,São José da Lapa,MG,Minas Gerais,mg_sao_jose_da_lapa
3163003,São José da Safira,MG,Minas Gerais,mg_sao_jose_da_safira
2708402,São José da Tapera,AL,Alagoas,al_sao_jose_da_tapera
3163102,São José da Varginha,MG,Minas Gerais,mg_sao_jose_da_varginha
2929354,São José da Vitória,BA,Bahia,ba_sao_jose_da_vitoria
4318457,São José das Missões,RS,Rio Grande do Sul,rs_sao_jose_das_missoes
4125456,São José das Palmeiras,PR,Paraná,pr_sao_jose_das_palmeiras
2514305,São José de Caiana,PB,Paraíba,pb_sao_jose_de_caiana
2514404,São José de Espinharas,PB,Paraíba,pb_sao_jose_de_espinharas
2412203,São José de Mipibu,RN,Rio Grande do Norte,rn_sao_jose_de_mipibu
2514503,São José de Piranhas,PB,Paraíba,pb_sao_jose_de_piranhas
2514552,São José de Princesa,PB,Paraíba,pb_sao_jose_de_princesa
2111201,São José de Ribamar,MA,Maranhão,ma_sao_jose_de_ribamar
3305133,São José de Ubá,RJ,Rio de Janeiro,rj_sao_jose_de_uba
3163201,São José do Alegre,MG,Minas Gerais,mg_sao_jose_do_alegre
3549607,São José do Barreiro,SP,São Paulo,sp_sao_jose_do_barreiro
2613503,São José do Belmonte,PE,Pernambuco,pe_sao_jose_do_belmonte
2514602,São José do Bonfim,PB,Paraíba,pb_sao_jose_do_bonfim
2514651,São José do Brejo do Cruz,PB,Paraíba,pb_sao_jose_do_brejo_do_cruz
3204807,São José do Calçado,ES,Espírito Santo,es_sao_jose_do_calcado
2412302,São José do Campestre,RN,Rio Grande do Norte,rn_sao_jose_do_campestre
4216701,São José do Cedro,SC,Santa Catarina,sc_sao_jose_do_cedro
4216800,São José do Cerrito,SC,Santa Catarina,sc_sao_jose_do_cerrito
3163300,São José do Divino,MG,Minas Gerais,mg_sao_jose_do_divino
2210052,São José do Divino,PI,Piauí,pi_sao_jose_do_divino
2613602,São José do Egito,PE,Pernambuco,pe_sao_jose_do_egito
3163409,São José do Goiabal,MG,Minas Gerais,mg_sao_jose_do_goiabal
4318465,São José do Herval,RS,Rio Grande do Sul,rs_sao_jose_do_herval
4318481,São José do Hortêncio,RS,Rio Grande do Sul,rs_sao_jose_do_hortencio
4318499,São José do Inhacorá,RS,Rio Grande do Sul,rs_sao_jose_do_inhacora
2929370,São José do Jacuípe,BA,Bahia,ba_sao_jose_do_jacuipe
3163508,São José do Jacuri,MG,Minas Gerais,mg_sao_jose_do_jacuri
3163607,São José do Mantimento,MG,Minas Gerais,mg_sao_jose_do_mantimento
4318507,São José do Norte,RS,Rio Grande do Sul,rs_sao_jose_do_norte
4318606,São José do Ouro,RS,Rio Grande do Sul,rs_sao_jose_do_ouro
2210102,São José do Peixe,PI,Piauí,pi_sao_jose_do_peixe
2210201,São José do Piauí,PI,Piauí,pi_sao_jose_do_piaui
5107297,São José do Povo,MT,Mato Grosso,mt_sao_jose_do_povo
5107305,São José do Rio Claro,MT,Mato Grosso,mt_sao_jose_do_rio_claro
3549706,São José do Rio Pardo,SP,São Paulo,sp_sao_jose_do_rio_pardo
3549805,São José do Rio Preto,SP,São Paulo,sp_sao_jose_do_rio_preto
2514701,São José do Sabugi,PB,Paraíba,pb_sao_jose_do_sabugi
2412401,São José do Seridó,RN,Rio Grande do Norte,rn_sao_jose_do_serido
4318614,São José do Sul,RS,Rio Grande do Sul,rs_sao_jose_do_sul
3305158,São José do Vale do Rio Preto,RJ,Rio de Janeiro,rj_sao_jose_do_vale_do_rio_preto
5107354,São José do Xingu,MT,Mato Grosso,mt_sao_jose_do_xingu
4318622,São José dos Ausentes,RS,Rio Grande do Sul,rs_sao_jose_dos_ausentes
2111250,São José dos Basílios,MA,Maranhão,ma_sao_jose_dos_basilios
3549904,São José dos Campos,SP,São Paulo,sp_sao_jose_dos_campos
2514800,São José dos Cordeiros,PB,Paraíba,pb_sao_jose_dos_cordeiros
4125506,São José dos Pinhais,PR,Paraná,pr_sao_jose_dos_pinhais
5107107,São José dos Quatro Marcos,MT,Mato Grosso,mt_sao_jose_dos_quatro_marcos
2514453,São José dos Ramos,PB,Paraíba,pb_sao_jose_dos_ramos
2210300,São Julião,PI,Piauí,pi_sao_juliao
4318705,São Leopoldo,RS,Rio Grande do Sul,rs_sao_leopoldo
3163706,São Lourenço,MG,Minas Gerais,mg_sao_lourenco
2613701,São Lourenço da Mata,PE,Pernambuco,pe_sao_lourenco_da_mata
3549953,São Lourenço da Serra,SP,São Paulo,sp_sao_lourenco_da_serra
2210359,São Lourenço do Piauí,PI,Piauí,pi_sao_lourenco_do_piaui
4318804,São Lourenço do Sul,RS,Rio Grande do Sul,rs_sao_lourenco_do_sul
4217006,São Ludgero,SC,Santa Catarina,sc_sao_ludgero
2111300,São Luís,MA,Maranhão,ma_sao_luis
5220108,São Luís de Montes Belos,GO,Goiás,go_sao_luis_de_montes_belos
2312601,São Luís do Curu,CE,Ceará,ce_sao_luis_do_curu
2210375,São Luis do Piauí,PI,Piauí,pi_sao_luis_do_piaui
2708501,São Luís do Quitunde,AL,Alagoas,al_sao_luis_do_quitunde
2111409,São Luís Gonzaga do Maranhão,MA,Maranhão,ma_sao_luis_gonzaga_do_maranhao
1400605,São Luiz,RR,Roraima,rr_sao_luiz
5220157,São Luiz do Norte,GO,Goiás,go_sao_luiz_do_norte
4318903,São Luiz Gonzaga,RS,Rio Grande do Sul,rs_sao_luiz_gonzaga
2514909,São Mamede,PB,Paraíba,pb_sao_mamede
4125555,São Manoel do Paraná,PR,Paraná,pr_sao_manoel_do_parana
3550100,São Manuel,SP,São Paulo,sp_sao_manuel
4319000,São Marcos,RS,Rio Grande do Sul,rs_sao_marcos
4217105,São Martinho,SC,Santa Catarina,sc_sao_martinho
4319109,São Martinho,RS,Rio Grande do Sul,rs_sao_martinho
4319125,São Martinho da Serra,RS,Rio Grande do Sul,rs_sao_martinho_da_serra
3204906,São Mateus,ES,Espírito Santo,es_sao_mateus
2111508,São Mateus do Maranhão,MA,Maranhão,ma_sao_mateus_do_maranhao
4125605,São Mateus do Sul,PR,Paraná,pr_sao_mateus_do_sul
2412500,São Miguel,RN,Rio Grande do Norte,rn_sao_miguel
3550209,São Miguel Arcanjo,SP,São Paulo,sp_sao_miguel_arcanjo
2210383,São Miguel da Baixa Grande,PI,Piauí,pi_sao_miguel_da_baixa_grande
4217154,São Miguel da Boa Vista,SC,Santa Catarina,sc_sao_miguel_da_boa_vista
2929404,São Miguel das Matas,BA,Bahia,ba_sao_miguel_das_matas
4319158,São Miguel das Missões,RS,Rio Grande do Sul,rs_sao_miguel_das_missoes
2515005,São Miguel de Taipu,PB,Paraíba,pb_sao_miguel_de_taipu
2807006,São Miguel do Aleixo,SE,Sergipe,se_sao_miguel_do_aleixo
3163805,São Miguel do Anta,MG,Minas Gerais,mg_sao_miguel_do_anta
5220207,São Miguel do Araguaia,GO,Goiás,go_sao_miguel_do_araguaia
2210391,São Miguel do Fidalgo,PI,Piauí,pi_sao_miguel_do_fidalgo
1507607,São Miguel do Guamá,PA,Pará,pa_sao_miguel_do_guama
1100320,São Miguel do Guaporé,RO,Rondônia,ro_sao_miguel_do_guapore
4125704,São Miguel do Iguaçu,PR,Paraná,pr_sao_miguel_do_iguacu
4217204,São Miguel do Oeste,SC,Santa Catarina,sc_sao_miguel_do_oeste
5220264,São Miguel do Passa Quatro,GO,Goiás,go_sao_miguel_do_passa_quatro
2210409,São Miguel do Tapuio,PI,Piauí,pi_sao_miguel_do_tapuio
1720200,São Miguel do Tocantins,TO,Tocantins,to_sao_miguel_do_tocantins
2708600,São Miguel dos Campos,AL,Alagoas,al_sao_miguel_dos_campos
2708709,São Miguel dos Milagres,AL,Alagoas,al_sao_miguel_dos_milagres
4319208,São Nicolau,RS,Rio Grande do Sul,rs_sao_nicolau
5220280,São Patrício,GO,Goiás,go_sao_patricio
3550308,São Paulo,SP,São Paulo,sp_sao_paulo
4319307,São Paulo das Missões,RS,Rio Grande do Sul,rs_sao_paulo_das_missoes
1303908,São Paulo de Olivença,AM,Amazonas,am_sao_paulo_de_olivenca
2412609,São Paulo do Potengi,RN,Rio Grande do Norte,rn_sao_paulo_do_potengi
3550407,São Pedro,SP,São Paulo,sp_sao_pedro
2412708,São Pedro,RN,Rio Grande do Norte,rn_sao_pedro
2111532,São Pedro da Água Branca,MA,Maranhão,ma_sao_pedro_da_agua_branca
3305208,São Pedro da Aldeia,RJ,Rio de Janeiro,rj_sao_pedro_da_aldeia
5107404,São Pedro da Cipa,MT,Mato Grosso,mt_sao_pedro_da_cipa
4319356,São Pedro da Serra,RS,Rio Grande do Sul,rs_sao_pedro_da_serra
3163904,São Pedro da União,MG,Minas Gerais,mg_sao_pedro_da_uniao
4319364,São Pedro das Missões,RS,Rio Grande do Sul,rs_sao_pedro_das_missoes
4217253,São Pedro de Alcântara,SC,Santa Catarina,sc_sao_pedro_de_alcantara
4319372,São Pedro do Butiá,RS,Rio Grande do Sul,rs_sao_pedro_do_butia
4125753,São Pedro do Iguaçu,PR,Paraná,pr_sao_pedro_do_iguacu
4125803,São Pedro do Ivaí,PR,Paraná,pr_sao_pedro_do_ivai
4125902,São Pedro do Paraná,PR,Paraná,pr_sao_pedro_do_parana
2210508,São Pedro do Piauí,PI,Piauí,pi_sao_pedro_do_piaui
3164100,São Pedro do Suaçuí,MG,Minas Gerais,mg_sao_pedro_do_suacui
4319406,São Pedro do Sul,RS,Rio Grande do Sul,rs_sao_pedro_do_sul
3550506,São Pedro do Turvo,SP,São Paulo,sp_sao_pedro_do_turvo
2111573,São Pedro dos Crentes,MA,Maranhão,ma_sao_pedro_dos_crentes
3164001,São Pedro dos Ferros,MG,Minas Gerais,mg_sao_pedro_dos_ferros
2412807,São Rafael,RN,Rio Grande do Norte,rn_sao_rafael
2111607,São Raimundo das Mangabeiras,MA,Maranhão,ma_sao_raimundo_das_mangabeiras
2111631,São Raimundo do Doca Bezerra,MA,Maranhão,ma_sao_raimundo_do_doca_bezerra
2210607,São Raimundo Nonato,PI,Piauí,pi_sao_raimundo_nonato
2111672,São Roberto,MA,Maranhão,ma_sao_roberto
3164209,São Romão,MG,Minas Gerais,mg_sao_romao
3550605,São Roque,SP,São Paulo,sp_sao_roque
3164308,São Roque de Minas,MG,Minas Gerais,mg_sao_roque_de_minas
3204955,São Roque do Canaã,ES,Espírito Santo,es_sao_roque_do_canaa
1720259,São Salvador do Tocantins,TO,Tocantins,to_sao_salvador_do_tocantins
2708808,São Sebastião,AL,Alagoas,al_sao_sebastiao
3550704,São Sebastião,SP,São Paulo,sp_sao_sebastiao
4126009,São Sebastião da Amoreira,PR,Paraná,pr_sao_sebastiao_da_amoreira
3164407,São Sebastião da Bela Vista,MG,Minas Gerais,mg_sao_sebastiao_da_bela_vista
1507706,São Sebastião da Boa Vista,PA,Pará,pa_sao_sebastiao_da_boa_vista
3550803,São Sebastião da Grama,SP,São Paulo,sp_sao_sebastiao_da_grama
2515104,São Sebastião de Lagoa de Roça,PB,Paraíba,pb_sao_sebastiao_de_lagoa_de_roca
3305307,São Sebastião do Alto,RJ,Rio de Janeiro,rj_sao_sebastiao_do_alto
3164472,São Sebastião do Anta,MG,Minas Gerais,mg_sao_sebastiao_do_anta
4319505,São Sebastião do Caí,RS,Rio Grande do Sul,rs_sao_sebastiao_do_cai
3164506,São Sebastião do Maranhão,MG,Minas Gerais,mg_sao_sebastiao_do_maranhao
3164605,São Sebastião do Oeste,MG,Minas Gerais,mg_sao_sebastiao_do_oeste
3164704,São Sebastião do Paraíso,MG,Minas Gerais,mg_sao_sebastiao_do_paraiso
2929503,São Sebastião do Passé,BA,Bahia,ba_sao_sebastiao_do_passe
3164803,São Sebastião do Rio Preto,MG,Minas Gerais,mg_sao_sebastiao_do_rio_preto
3164902,São Sebastião do Rio Verde,MG,Minas Gerais,mg_sao_sebastiao_do_rio_verde
1720309,São Sebastião do Tocantins,TO,Tocantins,to_sao_sebastiao_do_tocantins
1303957,São Sebastião do Uatumã,AM,Amazonas,am_sao_sebastiao_do_uatuma
2515203,São Sebastião do Umbuzeiro,PB,Paraíba,pb_sao_sebastiao_do_umbuzeiro
4319604,São Sepé,RS,Rio Grande do Sul,rs_sao_sepe
5220405,São Simão,GO,Goiás,go_sao_simao
3550902,São Simão,SP,São Paulo,sp_sao_simao
3165008,São Tiago,MG,Minas Gerais,mg_sao_tiago
3165107,São Tomás de Aquino,MG,Minas Gerais,mg_sao_tomas_de_aquino
2412906,São Tomé,RN,Rio Grande do Norte,rn_sao_tome
4126108,São Tomé,PR,Paraná,pr_sao_tome
4319703,São Valentim,RS,Rio Grande do Sul,rs_sao_valentim
4319711,São Valentim do Sul,RS,Rio Grande do Sul,rs_sao_valentim_do_sul
4319737,São Valério do Sul,RS,Rio Grande do Sul,rs_sao_valerio_do_sul
4319752,São Vendelino,RS,Rio Grande do Sul,rs_sao_vendelino
3551009,São Vicente,SP,São Paulo,sp_sao_vicente
2413003,São Vicente,RN,Rio Grande do Norte,rn_sao_vicente
3165305,São Vicente de Minas,MG,Minas Gerais,mg_sao_vicente_de_minas
4319802,São Vicente do Sul,RS,Rio Grande do Sul,rs_sao_vicente_do_sul
2613800,São Vicente Ferrer,PE,Pernambuco,pe_sao_vicente_ferrer
2111706,São Vicente Ferrer,MA,Maranhão,ma_sao_vicente_ferrer
2515302,Sapé,PB,Paraíba,pb_sape
2929602,Sapeaçu,BA,Bahia,ba_sapeacu
5107875,Sapezal,MT,Mato Grosso,mt_sapezal
4319901,Sapiranga,RS,Rio Grande do Sul,rs_sapiranga
4126207,Sapopema,PR,Paraná,pr_sapopema
3165404,Sapucaí-Mirim,MG,Minas Gerais,mg_sapucai_mirim
3305406,Sapucaia,RJ,Rio de Janeiro,rj_sapucaia
1507755,Sapucaia,PA,Pará,pa_sapucaia
4320008,Sapucaia do Sul,RS,Rio Grande do Sul,rs_sapucaia_do_sul
3305505,Saquarema,RJ,Rio de Janeiro,rj_saquarema
4320107,Sarandi,RS,Rio Grande do Sul,rs_sarandi
4126256,Sarandi,PR,Paraná,pr_sarandi
3551108,Sarapuí,SP,São Paulo,sp_sarapui
3165503,Sardoá,MG,Minas Gerais,mg_sardoa
3551207,Sarutaiá,SP,São Paulo,sp_sarutaia
3165537,Sarzedo,MG,Minas Gerais,mg_sarzedo
2929701,Sátiro Dias,BA,Bahia,ba_satiro_dias
2708907,Satuba,AL,Alagoas,al_satuba
2111722,Satubinha,MA,Maranhão,ma_satubinha
2929750,Saubara,BA,Bahia,ba_saubara
4126272,Saudade do Iguaçu,PR,Paraná,pr_saudade_do_iguacu
4217303,Saudades,SC,Santa Catarina,sc_saudades
2929800,Saúde,BA,Bahia,ba_saude
4217402,Schroeder,SC,Santa Catarina,sc_schroeder
2929909,Seabra,BA,Bahia,ba_seabra
4217501,Seara,SC,Santa Catarina,sc_seara
3551306,Sebastianópolis do Sul,SP,São Paulo,sp_sebastianopolis_do_sul
2210623,Sebastião Barros,PI,Piauí,pi_sebastiao_barros
2930006,Sebastião Laranjeiras,BA,Bahia,ba_sebastiao_laranjeiras
2210631,Sebastião Leal,PI,Piauí,pi_sebastiao_leal
4320206,Seberi,RS,Rio Grande do Sul,rs_seberi
4320230,Sede Nova,RS,Rio Grande do Sul,rs_sede_nova
4320263,Segredo,RS,Rio Grande do Sul,rs_segredo
4320305,Selbach,RS,Rio Grande do Sul,rs_selbach
5007802,Selvíria,MS,Mato Grosso do Sul,ms_selviria
3165560,Sem-Peixe,MG,Minas Gerais,mg_sem_peixe
2111748,Senador Alexandre Costa,MA,Maranhão,ma_senador_alexandre_costa
3165578,Senador Amaral,MG,Minas Gerais,mg_senador_amaral
5220454,Senador Canedo,GO,Goiás,go_senador_canedo
3165602,Senador Cortes,MG,Minas Gerais,mg_senador_cortes
2413102,Senador Elói de Souza,RN,Rio Grande do Norte,rn_senador_eloi_de_souza
3165701,Senador Firmino,MG,Minas Gerais,mg_senador_firmino
2413201,Senador Georgino Avelino,RN,Rio Grande do Norte,rn_senador_georgino_avelino
1200450,Senador Guiomard,AC,Acre,ac_senador_guiomard
3165800,Senador José Bento,MG,Minas Gerais,mg_senador_jose_bento
2111763,Senador La Rocque,MA,Maranhão,ma_senador_la_rocque
3165909,Senador Modestino Gonçalves,MG,Minas Gerais,mg_senador_modestino_goncalves
2312700,Senador Pompeu,CE,Ceará,ce_senador_pompeu
2708956,Senador Rui Palmeira,AL,Alagoas,al_senador_rui_palmeira
2312809,Senador Sá,CE,Ceará,ce_senador_sa
4320321,Senador Salgado Filho,RS,Rio Grande do Sul,rs_senador_salgado_filho
4126306,Sengés,PR,Paraná,pr_senges
2930105,Senhor do Bonfim,BA,Bahia,ba_senhor_do_bonfim
3166006,Senhora de Oliveira,MG,Minas Gerais,mg_senhora_de_oliveira
3166105,Senhora do Porto,MG,Minas Gerais,mg_senhora_do_porto
3166204,Senhora dos Remédios,MG,Minas Gerais,mg_senhora_dos_remedios
4320354,Sentinela do Sul,RS,Rio Grande do Sul,rs_sentinela_do_sul
2930204,Sento Sé,BA,Bahia,ba_sento_se
4320404,Serafina Corrêa,RS,Rio Grande do Sul,rs_serafina_correa
3166303,Sericita,MG,Minas Gerais,mg_sericita
2515401,São Vicente do Seridó,PB,Paraíba,pb_sao_vicente_do_serido
1101500,Seringueiras,RO,Rondônia,ro_seringueiras
4320453,Sério,RS,Rio Grande do Sul,rs_serio
3166402,Seritinga,MG,Minas Gerais,mg_seritinga
3305554,Seropédica,RJ,Rio de Janeiro,rj_seropedica
3205002,Serra,ES,Espírito Santo,es_serra
4217550,Serra Alta,SC,Santa Catarina,sc_serra_alta
3551405,Serra Azul,SP,São Paulo,sp_serra_azul
3166501,Serra Azul de Minas,MG,Minas Gerais,mg_serra_azul_de_minas
2515500,Serra Branca,PB,Paraíba,pb_serra_branca
2410306,Serra Caiada,RN,Rio Grande do Norte,rn_serra_caiada
2515609,Serra da Raiz,PB,Paraíba,pb_serra_da_raiz
3166600,Serra da Saudade,MG,Minas Gerais,mg_serra_da_saudade
2413300,Serra de São Bento,RN,Rio Grande do Norte,rn_serra_de_sao_bento
2413359,Serra do Mel,RN,Rio Grande do Norte,rn_serra_do_mel
