entity_id,acronym,name,federal_unity,scope,category,slug
4301875,,Barra do Quaraí,RS,municipal,municipality,temp
4301909,,Barra do Ribeiro,RS,municipal,municipality,temp
4301925,,Barra do Rio Azul,RS,municipal,municipality,temp
2903102,,Barra do Rocha,BA,municipal,municipality,temp
3505401,,Barra do Turvo,SP,municipal,municipality,temp
2800605,,Barra dos Coqueiros,SE,municipal,municipality,temp
4301958,,Barra Funda,RS,municipal,municipality,temp
3105707,,Barra Longa,MG,municipal,municipality,temp
3300407,,Barra Mansa,RJ,municipal,municipality,temp
4202107,,Barra Velha,SC,municipal,municipality,temp
4102604,,Barracão,PR,municipal,municipality,temp
4301800,,Barracão,RS,municipal,municipality,temp
2201200,,Barras,PI,municipal,municipality,temp
2301950,,Barreira,CE,municipal,municipality,temp
2903201,,Barreiras,BA,municipal,municipality,temp
2201309,,Barreiras do Piauí,PI,municipal,municipality,temp
1300508,,Barreirinha,AM,municipal,municipality,temp
2101707,,Barreirinhas,MA,municipal,municipality,temp
2601409,,Barreiros,PE,municipal,municipality,temp
3505500,,Barretos,SP,municipal,municipality,temp
3505609,,Barrinha,SP,municipal,municipality,temp
2302008,,Barro,CE,municipal,municipality,temp
2903235,,Barro Alto,BA,municipal,municipality,temp
5203203,,Barro Alto,GO,municipal,municipality,temp
2201408,,Barro Duro,PI,municipal,municipality,temp
2903300,,Barro Preto,BA,municipal,municipality,temp
2903276,,Barrocas,BA,municipal,municipality,temp
1703107,,Barrolândia,TO,municipal,municipality,temp
2302057,,Barroquinha,CE,municipal,municipality,temp
4302006,,Barros Cassal,RS,municipal,municipality,temp
3105905,,Barroso,MG,municipal,municipality,temp
3505708,,Barueri,SP,municipal,municipality,temp
3505807,,Bastos,SP,municipal,municipality,temp
5001904,,Bataguassu,MS,municipal,municipality,temp
2700706,,Batalha,AL,municipal,municipality,temp
2201507,,Batalha,PI,municipal,municipality,temp
3505906,,Batatais,SP,municipal,municipality,temp
5002001,,Batayporã,MS,municipal,municipality,temp
2302107,,Baturité,CE,municipal,municipality,temp
3506003,,Bauru,SP,municipal,municipality,temp
2501807,,Bayeux,PB,municipal,municipality,temp
3506102,,Bebedouro,SP,municipal,municipality,temp
2302206,,Beberibe,CE,municipal,municipality,temp
2302305,,Bela Cruz,CE,municipal,municipality,temp
5002100,,Bela Vista,MS,municipal,municipality,temp
4102752,,Bela Vista da Caroba,PR,municipal,municipality,temp
5203302,,Bela Vista de Goiás,GO,municipal,municipality,temp
3106002,,Bela Vista de Minas,MG,municipal,municipality,temp
2101772,,Bela Vista do Maranhão,MA,municipal,municipality,temp
4102802,,Bela Vista do Paraíso,PR,municipal,municipality,temp
2201556,,Bela Vista do Piauí,PI,municipal,municipality,temp
4202131,,Bela Vista do Toldo,SC,municipal,municipality,temp
2101731,,Belágua,MA,municipal,municipality,temp
2700805,,Belém,AL,municipal,municipality,temp
1501402,,Belém,PA,municipal,municipality,temp
2501906,,Belém,PB,municipal,municipality,temp
2601508,,Belém de Maria,PE,municipal,municipality,temp
2502003,,Belém do Brejo do Cruz,PB,municipal,municipality,temp
2201572,,Belém do Piauí,PI,municipal,municipality,temp
2601607,,Belém do São Francisco,PE,municipal,municipality,temp
3300456,,Belford Roxo,RJ,municipal,municipality,temp
3106101,,Belmiro Braga,MG,municipal,municipality,temp
2903409,,Belmonte,BA,municipal,municipality,temp
4202156,,Belmonte,SC,municipal,municipality,temp
2903508,,Belo Campo,BA,municipal,municipality,temp
3106200,,Belo Horizonte,MG,municipal,municipality,temp
2601706,,Belo Jardim,PE,municipal,municipality,temp
2700904,,Belo Monte,AL,municipal,municipality,temp
3106309,,Belo Oriente,MG,municipal,municipality,temp
3106408,,Belo Vale,MG,municipal,municipality,temp
1501451,,Belterra,PA,municipal,municipality,temp
2201606,,Beneditinos,PI,municipal,municipality,temp
2101806,,Benedito Leite,MA,municipal,municipality,temp
4202206,,Benedito Novo,SC,municipal,municipality,temp
1501501,,Benevides,PA,municipal,municipality,temp
1300607,,Benjamin Constant,AM,municipal,municipality,temp
4302055,,Benjamin Constant do Sul,RS,municipal,municipality,temp
3506201,,Bento de Abreu,SP,municipal,municipality,temp
2401602,,Bento Fernandes,RN,municipal,municipality,temp
4302105,,Bento Gonçalves,RS,municipal,municipality,temp
2101905,,Bequimão,MA,municipal,municipality,temp
3106507,,Berilo,MG,municipal,municipality,temp
3106655,,Berizal,MG,municipal,municipality,temp
2502052,,Bernardino Batista,PB,municipal,municipality,temp
3506300,,Bernardino de Campos,SP,municipal,municipality,temp
2101939,,Bernardo do Mearim,MA,municipal,municipality,temp
1703206,,Bernardo Sayão,TO,municipal,municipality,temp
3506359,,Bertioga,SP,municipal,municipality,temp
2201705,,Bertolínia,PI,municipal,municipality,temp
3106606,,Bertópolis,MG,municipal,municipality,temp
1300631,,Beruri,AM,municipal,municipality,temp
2601805,,Betânia,PE,municipal,municipality,temp
2201739,,Betânia do Piauí,PI,municipal,municipality,temp
3106705,,Betim,MG,municipal,municipality,temp
2601904,,Bezerros,PE,municipal,municipality,temp
3106804,,Bias Fortes,MG,municipal,municipality,temp
3106903,,Bicas,MG,municipal,municipality,temp
4202305,,Biguaçu,SC,municipal,municipality,temp
3506409,,Bilac,SP,municipal,municipality,temp
3107000,,Biquinhas,MG,municipal,municipality,temp
3506508,,Birigui,SP,municipal,municipality,temp
3506607,,Biritiba-Mirim,SP,municipal,municipality,temp
2903607,,Biritinga,BA,municipal,municipality,temp
4102901,,Bituruna,PR,municipal,municipality,temp
4202404,,Blumenau,SC,municipal,municipality,temp
3201001,,Boa Esperança,ES,municipal,municipality,temp
3107109,,Boa Esperança,MG,municipal,municipality,temp
4103008,,Boa Esperança,PR,municipal,municipality,temp
4103024,,Boa Esperança do Iguaçu,PR,municipal,municipality,temp
3506706,,Boa Esperança do Sul,SP,municipal,municipality,temp
2201770,,Boa Hora,PI,municipal,municipality,temp
2903706,,Boa Nova,BA,municipal,municipality,temp
2502102,,Boa Ventura,PB,municipal,municipality,temp
4103040,,Boa Ventura de São Roque,PR,municipal,municipality,temp
2302404,,Boa Viagem,CE,municipal,municipality,temp
2502151,,Boa Vista,PB,municipal,municipality,temp
1400100,,Boa Vista,RR,municipal,municipality,temp
4103057,,Boa Vista da Aparecida,PR,municipal,municipality,temp
4302154,,Boa Vista das Missões,RS,municipal,municipality,temp
4302204,,Boa Vista do Buricá,RS,municipal,municipality,temp
4302220,,Boa Vista do Cadeado,RS,municipal,municipality,temp
2101970,,Boa Vista do Gurupi,MA,municipal,municipality,temp
4302238,,Boa Vista do Incra,RS,municipal,municipality,temp
1300680,,Boa Vista do Ramos,AM,municipal,municipality,temp
4302253,,Boa Vista do Sul,RS,municipal,municipality,temp
2903805,,Boa Vista do Tupim,BA,municipal,municipality,temp
2701001,,Boca da Mata,AL,municipal,municipality,temp
1300706,,Boca do Acre,AM,municipal,municipality,temp
2201804,,Bocaina,PI,municipal,municipality,temp
3506805,,Bocaina,SP,municipal,municipality,temp
3107208,,Bocaina de Minas,MG,municipal,municipality,temp
4202438,,Bocaina do Sul,SC,municipal,municipality,temp
3107307,,Bocaiúva,MG,municipal,municipality,temp
4103107,,Bocaiúva do Sul,PR,municipal,municipality,temp
2401651,,Bodó,RN,municipal,municipality,temp
2602001,,Bodocó,PE,municipal,municipality,temp
5002159,,Bodoquena,MS,municipal,municipality,temp
3506904,,Bofete,SP,municipal,municipality,temp
3507001,,Boituva,SP,municipal,municipality,temp
2602100,,Bom Conselho,PE,municipal,municipality,temp
3107406,,Bom Despacho,MG,municipal,municipality,temp
2102002,,Bom Jardim,MA,municipal,municipality,temp
2602209,,Bom Jardim,PE,municipal,municipality,temp
3300506,,Bom Jardim,RJ,municipal,municipality,temp
4202503,,Bom Jardim da Serra,SC,municipal,municipality,temp
5203401,,Bom Jardim de Goiás,GO,municipal,municipality,temp
3107505,,Bom Jardim de Minas,MG,municipal,municipality,temp
2502201,,Bom Jesus,PB,municipal,municipality,temp
2201903,,Bom Jesus,PI,municipal,municipality,temp
2401701,,Bom Jesus,RN,municipal,municipality,temp
4302303,,Bom Jesus,RS,municipal,municipality,temp
4202537,,Bom Jesus,SC,municipal,municipality,temp
2903904,,Bom Jesus da Lapa,BA,municipal,municipality,temp
3107604,,Bom Jesus da Penha,MG,municipal,municipality,temp
2903953,,Bom Jesus da Serra,BA,municipal,municipality,temp
2102036,,Bom Jesus das Selvas,MA,municipal,municipality,temp
5203500,,Bom Jesus de Goiás,GO,municipal,municipality,temp
3107703,,Bom Jesus do Amparo,MG,municipal,municipality,temp
5101852,,Bom Jesus do Araguaia,MT,municipal,municipality,temp
3107802,,Bom Jesus do Galho,MG,municipal,municipality,temp
3300605,,Bom Jesus do Itabapoana,RJ,municipal,municipality,temp
3201100,,Bom Jesus do Norte,ES,municipal,municipality,temp
4202578,,Bom Jesus do Oeste,SC,municipal,municipality,temp
4103156,,Bom Jesus do Sul,PR,municipal,municipality,temp
1501576,,Bom Jesus do Tocantins,PA,municipal,municipality,temp
1703305,,Bom Jesus do Tocantins,TO,municipal,municipality,temp
3507100,,Bom Jesus dos Perdões,SP,municipal,municipality,temp
2102077,,Bom Lugar,MA,municipal,municipality,temp
4302352,,Bom Princípio,RS,municipal,municipality,temp
2201919,,Bom Princípio do Piauí,PI,municipal,municipality,temp
4302378,,Bom Progresso,RS,municipal,municipality,temp
3107901,,Bom Repouso,MG,municipal,municipality,temp
4202602,,Bom Retiro,SC,municipal,municipality,temp
4302402,,Bom Retiro do Sul,RS,municipal,municipality,temp
3108008,,Bom Sucesso,MG,municipal,municipality,temp
2502300,,Bom Sucesso,PB,municipal,municipality,temp
4103206,,Bom Sucesso,PR,municipal,municipality,temp
3507159,,Bom Sucesso de Itararé,SP,municipal,municipality,temp
4103222,,Bom Sucesso do Sul,PR,municipal,municipality,temp
4202453,,Bombinhas,SC,municipal,municipality,temp
3108107,,Bonfim,MG,municipal,municipality,temp
1400159,,Bonfim,RR,municipal,municipality,temp
2201929,,Bonfim do Piauí,PI,municipal,municipality,temp
5203559,,Bonfinópolis,GO,municipal,municipality,temp
3108206,,Bonfinópolis de Minas,MG,municipal,municipality,temp
2904001,,Boninal,BA,municipal,municipality,temp
2904050,,Bonito,BA,municipal,municipality,temp
5002209,,Bonito,MS,municipal,municipality,temp
1501600,,Bonito,PA,municipal,municipality,temp
2602308,,Bonito,PE,municipal,municipality,temp
3108255,,Bonito de Minas,MG,municipal,municipality,temp
2502409,,Bonito de Santa Fé,PB,municipal,municipality,temp
5203575,,Bonópolis,GO,municipal,municipality,temp
2502508,,Boqueirão,PB,municipal,municipality,temp
4302451,,Boqueirão do Leão,RS,municipal,municipality,temp
2201945,,Boqueirão do Piauí,PI,municipal,municipality,temp
2800670,,Boquim,SE,municipal,municipality,temp
2904100,,Boquira,BA,municipal,municipality,temp
3507209,,Borá,SP,municipal,municipality,temp
3507308,,Boracéia,SP,municipal,municipality,temp
1300805,,Borba,AM,municipal,municipality,temp
2502706,,Borborema,PB,municipal,municipality,temp
3507407,,Borborema,SP,municipal,municipality,temp
3108305,,Borda da Mata,MG,municipal,municipality,temp
3507456,,Borebi,SP,municipal,municipality,temp
4103305,,Borrazópolis,PR,municipal,municipality,temp
4302501,,Bossoroca,RS,municipal,municipality,temp
3108404,,Botelhos,MG,municipal,municipality,temp
3507506,,Botucatu,SP,municipal,municipality,temp
3108503,,Botumirim,MG,municipal,municipality,temp
2904209,,Botuporã,BA,municipal,municipality,temp
4202701,,Botuverá,SC,municipal,municipality,temp
4302584,,Bozano,RS,municipal,municipality,temp
4202800,,Braço do Norte,SC,municipal,municipality,temp
4202859,,Braço do Trombudo,SC,municipal,municipality,temp
4302600,,Braga,RS,municipal,municipality,temp
1501709,,Bragança,PA,municipal,municipality,temp
3507605,,Bragança Paulista,SP,municipal,municipality,temp
4103354,,Braganey,PR,municipal,municipality,temp
2701100,,Branquinha,AL,municipal,municipality,temp
3108701,,Brás Pires,MG,municipal,municipality,temp
1501725,,Brasil Novo,PA,municipal,municipality,temp
5002308,,Brasilândia,MS,municipal,municipality,temp
3108552,,Brasilândia de Minas,MG,municipal,municipality,temp
4103370,,Brasilândia do Sul,PR,municipal,municipality,temp
1703602,,Brasilândia do Tocantins,TO,municipal,municipality,temp
1200104,,Brasiléia,AC,municipal,municipality,temp
2201960,,Brasileira,PI,municipal,municipality,temp
5300108,,Brasília,DF,municipal,municipality,temp
3108602,,Brasília de Minas,MG,municipal,municipality,temp
5101902,,Brasnorte,MT,municipal,municipality,temp
3507704,,Braúna,SP,municipal,municipality,temp
3108800,,Braúnas,MG,municipal,municipality,temp
5203609,,Brazabrantes,GO,municipal,municipality,temp
3108909,,Brazópolis,MG,municipal,municipality,temp
2602407,,Brejão,PE,municipal,municipality,temp
3201159,,Brejetuba,ES,municipal,municipality,temp
2602506,,Brejinho,PE,municipal,municipality,temp
2401800,,Brejinho,RN,municipal,municipality,temp
1703701,,Brejinho de Nazaré,TO,municipal,municipality,temp
2102101,,Brejo,MA,municipal,municipality,temp
3507753,,Brejo Alegre,SP,municipal,municipality,temp
2602605,,Brejo da Madre de Deus,PE,municipal,municipality,temp
2102150,,Brejo de Areia,MA,municipal,municipality,temp
2502805,,Brejo do Cruz,PB,municipal,municipality,temp
2201988,,Brejo do Piauí,PI,municipal,municipality,temp
2502904,,Brejo dos Santos,PB,municipal,municipality,temp
2800704,,Brejo Grande,SE,municipal,municipality,temp
1501758,,Brejo Grande do Araguaia,PA,municipal,municipality,temp
2302503,,Brejo Santo,CE,municipal,municipality,temp
2904308,,Brejões,BA,municipal,municipality,temp
2904407,,Brejolândia,BA,municipal,municipality,temp
1501782,,Breu Branco,PA,municipal,municipality,temp
1501808,,Breves,PA,municipal,municipality,temp
5203807,,Britânia,GO,municipal,municipality,temp
4302659,,Brochier,RS,municipal,municipality,temp
3507803,,Brodowski,SP,municipal,municipality,temp
3507902,,Brotas,SP,municipal,municipality,temp
2904506,,Brotas de Macaúbas,BA,municipal,municipality,temp
3109006,,Brumadinho,MG,municipal,municipality,temp
2904605,,Brumado,BA,municipal,municipality,temp
4202875,,Brunópolis,SC,municipal,municipality,temp
4202909,,Brusque,SC,municipal,municipality,temp
3109105,,Bueno Brandão,MG,municipal,municipality,temp
3109204,,Buenópolis,MG,municipal,municipality,temp
2602704,,Buenos Aires,PE,municipal,municipality,temp
2904704,,Buerarema,BA,municipal,municipality,temp
3109253,,Bugre,MG,municipal,municipality,temp
2602803,,Buíque,PE,municipal,municipality,temp
1200138,,Bujari,AC,municipal,municipality,temp
1501907,,Bujaru,PA,municipal,municipality,temp
3508009,,Buri,SP,municipal,municipality,temp
3508108,,Buritama,SP,municipal,municipality,temp
2102200,,Buriti,MA,municipal,municipality,temp
5203906,,Buriti Alegre,GO,municipal,municipality,temp
2102309,,Buriti Bravo,MA,municipal,municipality,temp
5203939,,Buriti de Goiás,GO,municipal,municipality,temp
1703800,,Buriti do Tocantins,TO,municipal,municipality,temp
2202000,,Buriti dos Lopes,PI,municipal,municipality,temp
2202026,,Buriti dos Montes,PI,municipal,municipality,temp
2102325,,Buriticupu,MA,municipal,municipality,temp
5203962,,Buritinópolis,GO,municipal,municipality,temp
2904753,,Buritirama,BA,municipal,municipality,temp
2102358,,Buritirana,MA,municipal,municipality,temp
3109303,,Buritis,MG,municipal,municipality,temp
1100452,,Buritis,RO,municipal,municipality,temp
3508207,,Buritizal,SP,municipal,municipality,temp
3109402,,Buritizeiro,MG,municipal,municipality,temp
4302709,,Butiá,RS,municipal,municipality,temp
1300839,,Caapiranga,AM,municipal,municipality,temp
2503001,,Caaporã,PB,municipal,municipality,temp
5002407,,Caarapó,MS,municipal,municipality,temp
2904803,,Caatiba,BA,municipal,municipality,temp
2503100,,Cabaceiras,PB,municipal,municipality,temp
2904852,,Cabaceiras do Paraguaçu,BA,municipal,municipality,temp
3109451,,Cabeceira Grande,MG,municipal,municipality,temp
5204003,,Cabeceiras,GO,municipal,municipality,temp
2202059,,Cabeceiras do Piauí,PI,municipal,municipality,temp
2503209,,Cabedelo,PB,municipal,municipality,temp
1100031,,Cabixi,RO,municipal,municipality,temp
2602902,,Cabo de Santo Agostinho,PE,municipal,municipality,temp
3300704,,Cabo Frio,RJ,municipal,municipality,temp
3109501,,Cabo Verde,MG,municipal,municipality,temp
3508306,,Cabrália Paulista,SP,municipal,municipality,temp
3508405,,Cabreúva,SP,municipal,municipality,temp
2603009,,Cabrobó,PE,municipal,municipality,temp
4203006,,Caçador,SC,municipal,municipality,temp
3508504,,Caçapava,SP,municipal,municipality,temp
4302808,,Caçapava do Sul,RS,municipal,municipality,temp
1100601,,Cacaulândia,RO,municipal,municipality,temp
4302907,,Cacequi,RS,municipal,municipality,temp
5102504,,Cáceres,MT,municipal,municipality,temp
2904902,,Cachoeira,BA,municipal,municipality,temp
5204102,,Cachoeira Alta,GO,municipal,municipality,temp
3109600,,Cachoeira da Prata,MG,municipal,municipality,temp
5204201,,Cachoeira de Goiás,GO,municipal,municipality,temp
3109709,,Cachoeira de Minas,MG,municipal,municipality,temp
3102704,,Cachoeira de Pajeú,MG,municipal,municipality,temp
1502004,,Cachoeira do Arari,PA,municipal,municipality,temp
1501956,,Cachoeira do Piriá,PA,municipal,municipality,temp
4303004,,Cachoeira do Sul,RS,municipal,municipality,temp
2503308,,Cachoeira dos Índios,PB,municipal,municipality,temp
5204250,,Cachoeira Dourada,GO,municipal,municipality,temp
3109808,,Cachoeira Dourada,MG,municipal,municipality,temp
2102374,,Cachoeira Grande,MA,municipal,municipality,temp
3508603,,Cachoeira Paulista,SP,municipal,municipality,temp
3300803,,Cachoeiras de Macacu,RJ,municipal,municipality,temp
2603108,,Cachoeirinha,PE,municipal,municipality,temp
4303103,,Cachoeirinha,RS,municipal,municipality,temp
