territory_id,homepage,state_code,raw_publishing_entity,matched_territory_name
4123600,http://www.diariomunicipal.com.br/amp,PR,PREFEITURA MUNICIPAL DE SANTA INÊS,santa ines
4123824,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Santa Lúcia,santa lucia
4123857,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Santa Maria do Oeste,santa maria oeste
4124053,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Santa Terezinha de Itaipu,santa terezinha itaipu
4124400,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Santo Antônio do Sudoeste,santo antonio sudoeste
4124707,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de São Jerônimo da Serra,sao jeronimo serra
4125357,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de São Jorge do Patrocínio,sao jorge patrocinio
4125407,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de São José da Boa Vista,sao jose boa vista
4125456,http://www.diariomunicipal.com.br/amp,PR,PREFEITURA MUNICIPAL DE SÃO JOSÉ DAS PALMEIRAS,sao jose palmeiras
4125753,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de São Pedro do Iguaçu,sao pedro iguacu
4125902,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de São Pedro do Paraná,sao pedro parana
4126009,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de São Sebastião da Amoreira,sao sebastiao amoreira
4126207,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Sapopema,sapopema
4126306,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Sengés,senges
4126504,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Sertanópolis,sertanopolis
4126652,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Sulina,sulina
4126900,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Tapira,tapira
4127007,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Teixeira Soares,teixeira soares
4127205,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Terra Boa,terra boa
4127304,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Terra Rica,terra rica
4127403,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Terra Roxa,terra roxa
4127601,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Tijucas do Sul,tijucas sul
4127809,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Tomazina,tomazina
4127858,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Três Barras do Paraná,tres barras parana
4127882,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Tunas do Paraná,tunas parana
4127965,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Turvo,turvo
4128203,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de União da Vitória,uniao vitoria
4128609,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Verê,vere
4128708,http://www.diariomunicipal.com.br/amp,PR,Prefeitura Municipal de Vitorino,vitorino
3300159,http://www.diariomunicipal.com.br/aemerj,RJ,Prefeitura Municipal de Aperibé,aperibe
3300225,http://www.diariomunicipal.com.br/aemerj,RJ,Prefeitura Municipal de Areal,areal
3300605,http://www.diariomunicipal.com.br/aemerj,RJ,Prefeitura Municipal de Bom Jesus do Itabapoana,bom jesus itabapoana
3301603,http://www.diariomunicipal.com.br/aemerj,RJ,Prefeitura Municipal de Duas Barras,duas barras
3301801,http://www.diariomunicipal.com.br/aemerj,RJ,Prefeitura Municipal de Engenheiro Paulo de Frontin,engenheiro paulo frontin
3302809,http://www.diariomunicipal.com.br/aemerj,RJ,Prefeitura Municipal de Mendes,mendes
3302858,http://www.diariomunicipal.com.br/aemerj,RJ,Prefeitura Municipal de Mesquita,mesquita
3303955,http://www.diariomunicipal.com.br/aemerj,RJ,Prefeitura Municipal de Pinheiral,pinheiral
3306107,http://www.diariomunicipal.com.br/aemerj,RJ,Prefeitura Municipal de Valença,valenca
3306206,http://www.diariomunicipal.com.br/aemerj,RJ,Prefeitura Municipal de Vassouras,vassouras
2400109,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Acari ,acari
2400307,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Afonso Bezerra,afonso bezerra
2400406,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Água Nova,agua nova
2400505,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE ALEXANDRIA,alexandria
2400604,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Almino Afonso,almino afonso
2400802,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Angicos ,angicos
2400901,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE ANTÔNIO MARTINS,antonio martins
2401008,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Apodi,apodi
2401107,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Areia Branca ,areia branca
2401404,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Baía Formosa,baia formosa
2401453,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE BARAÚNA,barauna
2401503,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Barcelona,barcelona
2401602,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Bento Fernandes ,bento fernandes
2401651,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Bodó,bodo
2401701,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Bom Jesus,bom jesus
2401800,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Brejinho,brejinho
2401859,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Caiçara do Norte,caicara norte
2401909,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Caiçara do Rio do Vento,caicara rio vento
2402006,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE CAICÓ,caico
2402105,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE CAMPO REDONDO,campo redondo
2402204,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Canguaretama,canguaretama
2402303,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Caraúbas,caraubas
2402402,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Carnaúba dos Dantas,carnauba dantas
2402600,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Ceará-Mirim,ceara mirim
2402709,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Cerro-Corá,cerro cora
2402808,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Coronel Ezequiel ,coronel ezequiel
2402907,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Coronel João Pessoa,coronel joao pessoa
2403004,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Cruzeta,cruzeta
2403103,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Currais Novos,currais novos
2403202,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Doutor Severiano,doutor severiano
2403301,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE ENCANTO,encanto
2403400,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Equador,equador
2403509,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Espírito Santo,espirito santo
2403608,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Extremoz,extremoz
2403707,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Felipe Guerra,felipe guerra
2403756,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Fernando Pedroza,fernando pedroza
2403905,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Francisco Dantas,francisco dantas
2404002,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Frutuoso Gomes,frutuoso gomes
2404101,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Galinhos,galinhos
2404200,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE GOIANINHA,goianinha
2404309,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE GOVERNADOR DIX-SEPT ROSADO,governador dix sept rosado
2404408,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE GROSSOS,grossos
2404507,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE GUAMARÉ,guamare
2404606,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE IELMO MARINHO,ielmo marinho
2404705,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Ipanguaçu,ipanguacu
2404804,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE IPUEIRA,ipueira
2404853,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE ITAJÁ,itaja
2404903,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Itaú,itau
2405009,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE JAÇANÃ,jacana
2405108,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE JANDAÍRA,jandaira
2405207,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Janduís,janduis
2405405,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE JAPI,japi
2405504,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE JARDIM DE ANGICOS,jardim angicos
2405603,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE JARDIM DE PIRANHAS,jardim piranhas
2405702,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE JARDIM DO SERIDÓ,jardim serido
2405801,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE JOÃO CÂMARA,joao camara
2405900,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de João Dias,joao dias
2406007,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE JOSÉ DA PENHA,jose penha
2406106,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE JUCURUTU,jucurutu
2406155,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE JUNDIÁ,jundia
2406205,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE LAGOA D´ANTA,lagoa anta
2406304,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE LAGOA DE PEDRAS,lagoa pedras
2406403,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE LAGOA DE VELHOS,lagoa velhos
2406502,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE LAGOA NOVA,lagoa nova
2406601,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE LAGOA SALGADA,lagoa salgada
2406700,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE LAJES,lajes
2406809,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE LAJES PINTADAS,lajes pintadas
2406908,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Lucrécia,lucrecia
2407005,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Luís Gomes,luis gomes
2407252,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Major Sales,major sales
2407302,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Marcelino Vieira,marcelino vieira
2407401,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Martins,martins
2407500,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE MAXARANGUAPE,maxaranguape
2407609,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Messias Targino,messias targino
2407708,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE MONTANHAS,montanhas
2407807,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE MONTE ALEGRE,monte alegre
2407906,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE MONTE DAS GAMELEIRAS,monte gameleiras
2408003,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Mossoró,mossoro
2408201,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Nísia Floresta,nisia floresta
2408300,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE NOVA CRUZ,nova cruz
2408409,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE OLHO D'ÁGUA DO BORGES,olho agua borges
2408508,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE OURO BRANCO,ouro branco
2408607,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE PARANÁ,parana
2408706,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Paraú,parau
2408805,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE PARAZINHO,parazinho
2408904,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE PARELHAS,parelhas
2409209,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE PASSAGEM,passagem
2409308,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE PATU,patu
2409506,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE PEDRA GRANDE,pedra grande
2409605,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Pedra Preta,pedra preta
2409704,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE PEDRO AVELINO,pedro avelino
2409803,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE PEDRO VELHO,pedro velho
2409902,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE PENDÊNCIAS,pendencias
2410009,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Pilões,piloes
2410108,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE POÇO BRANCO,poco branco
2410207,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Portalegre,portalegre
2410405,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE PUREZA,pureza
2410504,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE RAFAEL FERNANDES,rafael fernandes
2410603,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Rafael Godeiro,rafael godeiro
2410702,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE RIACHO DA CRUZ,riacho cruz
2410801,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Riacho de Santana,riacho santana
2410900,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE RIACHUELO,riachuelo
2408953,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE RIO DO FOGO,rio fogo
2411007,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Rodolfo Fernandes,rodolfo fernandes
2411106,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE RUY BARBOSA,ruy barbosa
2411205,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SANTA CRUZ,santa cruz
2409332,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SANTA MARIA,santa maria
2411403,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Santana do Matos,santana matos
2411429,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SANTANA DO SERIDÓ,santana serido
2411502,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SANTO ANTÔNIO,santo antonio
2411601,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SÃO BENTO DO NORTE,sao bento norte
2411700,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SÃO BENTO DO TRAIRÍ,sao bento trairi
2411809,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SÃO FERNANDO,sao fernando
2411908,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de São Francisco do Oeste,sao francisco oeste
2412104,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SÃO JOÃO DO SABUGI,sao joao sabugi
2412203,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SÃO JOSÉ DE MIPIBU,sao jose mipibu
2412302,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SÃO JOSÉ DO CAMPESTRE,sao jose campestre
2412401,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SÃO JOSÉ DO SERIDÓ,sao jose serido
2412500,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SÃO MIGUEL,sao miguel
2412559,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SÃO MIGUEL DO GOSTOSO,sao miguel gostoso
2412609,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SÃO PAULO DO POTENGI,sao paulo potengi
2412708,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SÃO PEDRO,sao pedro
2412906,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SÃO TOMÉ,sao tome
2413003,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SÃO VICENTE,sao vicente
2413102,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SENADOR ELÓI DE SOUZA,senador eloi souza
2413201,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SENADOR GEORGINO AVELINO,senador georgino avelino
2410306,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SERRA CAIADA,serra caiada
2413300,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SERRA DE SÃO BENTO,serra sao bento
2413359,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SERRA DO MEL,serra mel
2413409,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SERRA NEGRA DO NORTE,serra negra norte
2413508,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SERRINHA,serrinha
2413557,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Serrinha dos Pintos,serrinha pintos
2413607,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Severiano Melo,severiano melo
2413706,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE SÍTIO NOVO,sitio novo
2413904,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE TAIPU,taipu
2414001,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE TANGARÁ,tangara
2414100,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE TENENTE ANANIAS,tenente ananias
2414159,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE TENENTE LAURENTINO CRUZ,tenente laurentino cruz
2411056,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE TIBAU,tibau
2414209,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE TIBAU DO SUL,tibau sul
2414308,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE TIMBAÚBA DOS BATISTAS,timbauba batistas
2414407,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE TOUROS,touros
2414456,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Triunfo Potiguar,triunfo potiguar
2414506,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Umarizal,umarizal
2414605,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE UPANEMA,upanema
2414704,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE VÁRZEA,varzea
2414753,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE VENHA VER,venha ver
2414803,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE VERA CRUZ,vera cruz
2414902,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal de Viçosa,vicosa
2415008,http://www.diariomunicipal.com.br/femurn,RN,PREFEITURA MUNICIPAL DE VILA FLOR,vila flor
2403806,http://www.diariomunicipal.com.br/femurn,RN,Prefeitura Municipal Florânia,florania
1100015,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Alta Floresta D'Oeste,alta floresta oeste
1100379,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Alto Alegre dos Parecis,alto alegre parecis
1100403,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Alto Paraíso,alto paraiso
1100346,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Alvorada D'Oeste,alvorada oeste
1100023,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Ariquemes,ariquemes
1100452,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Buritis,buritis
1100031,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Cabixi,cabixi
1100601,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Cacaulândia,cacaulandia
1100049,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Cacoal,cacoal
1100700,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Campo Novo de Rondônia,campo novo rondonia
1100809,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Candeias do Jamari,candeias jamari
1100908,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Castanheiras,castanheiras
1100056,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Cerejeiras,cerejeiras
1100924,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Chupinguaia,chupinguaia
1100064,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Colorado do Oeste,colorado oeste
1100072,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Corumbiara,corumbiara
1100080,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Costa Marques,costa marques
1100940,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Cujubim,cujubim
1100098,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Espigão do Oeste,espigao oeste
1101005,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Governador Jorge Teixeira,governador jorge teixeira
1100106,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Guajará-Mirim,guajara mirim
1101104,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Itapuã do oeste,itapua oeste
1100114,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Jarú,jaru
1100130,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Machadinho d´ Oeste,machadinho oeste
1101203,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Ministro Andreazza,ministro andreazza
1101302,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Mirante da Serra,mirante serra
1101401,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Monte Negro,monte negro
1100148,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Nova Brasilândia do Oeste,nova brasilandia oeste
1100338,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Nova Mamoré,nova mamore
1101435,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Nova União,nova uniao
1100502,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Novo Horizonte do Oeste,novo horizonte oeste
1100155,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Ouro Preto do Oeste,ouro preto oeste
1101450,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Parecis,parecis
1100189,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Pimenta Bueno,pimenta bueno
1101468,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Pimenteiras do Oeste,pimenteiras oeste
1100205,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Porto Velho,porto velho
1100254,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Presidente Médici,presidente medici
1101476,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Primavera de Rondônia,primavera rondonia
1100262,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Rio Crespo,rio crespo
1100288,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Rolim de Moura,rolim moura
1100296,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Santa Luzia do Oeste,santa luzia oeste
1101484,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de São Felipe do Oeste,sao felipe oeste
1101492,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de São Francisco do Guaporé,sao francisco guapore
1100320,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de São Miguel do Guaporé,sao miguel guapore
1101500,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Seringueiras,seringueiras
1101559,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Teixeirópolis,teixeiropolis
1101609,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Theobroma,theobroma
1101708,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Urupá,urupa
1101757,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Vale do Anari,vale anari
1101807,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Vale do Paraíso,vale paraiso
1100304,http://www.diariomunicipal.com.br/arom,RO,Prefeitura Municipal de Vilhena,vilhena
1400100,http://www.diariomunicipal.com.br/amr,RR, Prefeitura de Boa Vista,boa vista
1400407,http://www.diariomunicipal.com.br/amr,RR,Prefeitura de Normandia,normandia
1400472,http://www.diariomunicipal.com.br/amr,RR,PREFEITURA DE RORAINOPOLIS,rorainopolis
1400704,http://www.diariomunicipal.com.br/amr,RR,PREFEITURA DE UIRAMUTA,uiramuta
1400050,http://www.diariomunicipal.com.br/amr,RR,PREFEITURA MUNICIPAL DE ALTO ALEGRE,alto alegre
1400027,http://www.diariomunicipal.com.br/amr,RR,Prefeitura Municipal de Amajarí,amajari
1400159,http://www.diariomunicipal.com.br/amr,RR,Prefeitura Municipal de Bonfim,bonfim
1400209,http://www.diariomunicipal.com.br/amr,RR,Prefeitura Municipal de Caracaraí,caracarai
1400233,http://www.diariomunicipal.com.br/amr,RR,Prefeitura Municipal de Caroebe,caroebe
